Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Purchase Amount (USD),Season,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
3028,52,Female,Hoodie,Clothing,West Virginia,XL,Peach,26,Winter,2.8,No,2-Day Shipping,No,No,47,Credit Card,Quarterly
3029,62,Female,Dress,Clothing,California,L,Charcoal,100,Summer,3,No,Free Shipping,No,No,7,PayPal,Every 3 Months
3030,64,Female,Dress,Clothing,Georgia,M,Gold,82,Summer,3.1,No,Free Shipping,No,No,1,Debit Card,Quarterly
3031,43,Female,Sneakers,Footwear,Maryland,XL,Purple,24,Spring,2.6,No,2-Day Shipping,No,No,23,Credit Card,Weekly
3032,61,Female,Blouse,Clothing,Idaho,L,Teal,74,Summer,4.9,No,2-Day Shipping,No,No,30,Credit Card,Monthly
3033,26,Female,Backpack,Accessories,California,XL,Green,58,Summer,3.5,No,Next Day Air,No,No,24,Credit Card,Quarterly
3034,22,Female,Sweater,Clothing,Alabama,L,Orange,56,Spring,2.6,No,Store Pickup,No,No,9,PayPal,Weekly
3035,51,Female,Boots,Footwear,Utah,L,Peach,37,Spring,3.5,No,2-Day Shipping,No,No,25,Credit Card,Quarterly
3036,69,Female,Handbag,Accessories,Kentucky,M,Gold,64,Spring,4.5,No,Free Shipping,No,No,18,Cash,Bi-Weekly
3037,50,Female,Hoodie,Clothing,Vermont,S,Violet,58,Spring,4.3,No,Next Day Air,No,No,7,Venmo,Fortnightly
3038,51,Female,Belt,Accessories,Iowa,L,Charcoal,44,Summer,4.8,No,Next Day Air,No,No,2,Cash,Annually
3039,56,Female,Jewelry,Accessories,Georgia,M,Brown,39,Summer,4.2,No,Free Shipping,No,No,36,Debit Card,Annually
3040,59,Female,Blouse,Clothing,Alabama,L,Blue,48,Spring,3.2,No,Next Day Air,No,No,31,PayPal,Bi-Weekly
3041,18,Female,Handbag,Accessories,Nebraska,M,Gold,32,Fall,4.1,No,Express,No,No,10,Cash,Fortnightly
3042,48,Female,Handbag,Accessories,Rhode Island,M,Orange,79,Winter,4,No,Express,No,No,27,PayPal,Monthly
3043,53,Female,Coat,Outerwear,South Dakota,L,Turquoise,27,Winter,2.9,No,Next Day Air,No,No,14,PayPal,Every 3 Months
3044,45,Female,Belt,Accessories,Illinois,S,Peach,98,Fall,2.6,No,Store Pickup,No,No,17,Credit Card,Monthly
3045,21,Female,Boots,Footwear,North Carolina,M,Magenta,67,Winter,2.7,No,Free Shipping,No,No,10,Bank Transfer,Quarterly
3046,42,Female,Socks,Clothing,Florida,L,Black,37,Winter,4.6,No,2-Day Shipping,No,No,4,PayPal,Bi-Weekly
3047,60,Female,Shoes,Footwear,Pennsylvania,M,White,49,Spring,3.2,No,Store Pickup,No,No,25,Cash,Every 3 Months
3048,21,Female,Sneakers,Footwear,Vermont,M,Violet,74,Fall,4.1,No,2-Day Shipping,No,No,3,PayPal,Bi-Weekly
3049,69,Female,Jewelry,Accessories,Colorado,M,Olive,93,Summer,3.9,No,Standard,No,No,47,Venmo,Fortnightly
3050,40,Female,Handbag,Accessories,Utah,L,Red,60,Summer,3,No,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly
3051,31,Female,Coat,Outerwear,Kentucky,S,Green,76,Spring,3.6,No,Standard,No,No,28,Venmo,Every 3 Months
3052,44,Female,Sunglasses,Accessories,Wyoming,L,Gold,64,Summer,4.6,No,Express,No,No,49,Debit Card,Every 3 Months
3053,48,Female,Shoes,Footwear,Maine,XL,Olive,38,Spring,4.5,No,Store Pickup,No,No,7,Bank Transfer,Fortnightly
3054,32,Female,Shoes,Footwear,Maine,L,Brown,91,Winter,3.2,No,Next Day Air,No,No,22,Bank Transfer,Monthly
3055,42,Female,Boots,Footwear,New Hampshire,S,Magenta,70,Summer,4.9,No,2-Day Shipping,No,No,34,Venmo,Monthly
3056,27,Female,Sandals,Footwear,Kansas,M,Violet,22,Fall,5,No,Standard,No,No,5,Debit Card,Bi-Weekly
3057,69,Female,Gloves,Accessories,New Jersey,M,Beige,59,Spring,3.8,No,Standard,No,No,15,Cash,Bi-Weekly
3058,67,Female,Backpack,Accessories,North Carolina,M,Blue,22,Spring,3.4,No,Next Day Air,No,No,26,Bank Transfer,Weekly
3059,41,Female,Handbag,Accessories,West Virginia,S,Orange,74,Winter,3.8,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly
3060,46,Female,Sweater,Clothing,Kentucky,L,Maroon,71,Spring,3.2,No,Express,No,No,42,Credit Card,Quarterly
3061,47,Female,Coat,Outerwear,California,S,Charcoal,80,Summer,4.7,No,Store Pickup,No,No,1,Venmo,Monthly
3062,33,Female,T-shirt,Clothing,South Dakota,L,Olive,59,Fall,4.5,No,Express,No,No,20,PayPal,Every 3 Months
3063,51,Female,Backpack,Accessories,California,L,Green,96,Fall,3.3,No,Standard,No,No,39,PayPal,Monthly
3064,26,Female,Sunglasses,Accessories,Connecticut,L,Brown,43,Winter,3.9,No,Store Pickup,No,No,24,Credit Card,Fortnightly
3065,22,Female,Belt,Accessories,Idaho,S,Cyan,76,Winter,3.6,No,Express,No,No,49,Bank Transfer,Quarterly
3066,49,Female,Jacket,Outerwear,North Dakota,M,Beige,59,Fall,2.8,No,Store Pickup,No,No,7,Venmo,Bi-Weekly
3067,58,Female,Skirt,Clothing,Michigan,L,Teal,48,Summer,4.3,No,Free Shipping,No,No,13,Venmo,Every 3 Months
3068,70,Female,Belt,Accessories,Missouri,S,Gray,22,Spring,3.5,No,Free Shipping,No,No,2,Cash,Weekly
3069,32,Female,Boots,Footwear,California,M,Indigo,40,Winter,4.2,No,Express,No,No,4,Debit Card,Weekly
3070,62,Female,Jeans,Clothing,Delaware,L,Magenta,73,Spring,4.6,No,Express,No,No,17,Debit Card,Quarterly
3071,52,Female,Shoes,Footwear,Alabama,XL,Red,26,Fall,2.6,No,Free Shipping,No,No,43,PayPal,Bi-Weekly
3072,23,Female,Sweater,Clothing,New Hampshire,L,Turquoise,41,Spring,3.4,No,Next Day Air,No,No,6,PayPal,Monthly
3073,26,Female,Jewelry,Accessories,New York,L,Peach,98,Spring,3.1,No,Standard,No,No,46,PayPal,Quarterly
3074,58,Female,Shirt,Clothing,Oregon,L,White,63,Winter,3.6,No,Free Shipping,No,No,7,Debit Card,Bi-Weekly
3075,26,Female,Boots,Footwear,Massachusetts,L,Maroon,55,Winter,4.2,No,Next Day Air,No,No,34,Debit Card,Fortnightly
3076,54,Female,Shorts,Clothing,Utah,XL,Beige,90,Winter,3.6,No,Standard,No,No,21,PayPal,Every 3 Months
3077,66,Female,Handbag,Accessories,New Hampshire,M,Blue,46,Summer,3.6,No,Express,No,No,13,Venmo,Bi-Weekly
3078,60,Female,Sweater,Clothing,Illinois,S,Red,88,Spring,3,No,Store Pickup,No,No,33,Debit Card,Bi-Weekly
3079,32,Female,Belt,Accessories,Alaska,M,Blue,95,Spring,2.5,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
3080,48,Female,Belt,Accessories,Wyoming,M,Maroon,31,Fall,4,No,Store Pickup,No,No,4,Bank Transfer,Annually
3081,69,Female,Hoodie,Clothing,Colorado,L,Yellow,42,Spring,4.1,No,Next Day Air,No,No,5,Cash,Bi-Weekly
3082,64,Female,Sneakers,Footwear,Vermont,L,Pink,44,Winter,4.9,No,Next Day Air,No,No,11,Credit Card,Weekly
3083,56,Female,T-shirt,Clothing,Utah,M,Maroon,99,Spring,4,No,Next Day Air,No,No,20,Bank Transfer,Annually
3084,22,Female,Pants,Clothing,Illinois,S,Purple,20,Summer,3.5,No,Store Pickup,No,No,28,PayPal,Quarterly
3085,46,Female,Scarf,Accessories,Idaho,S,Indigo,37,Spring,3.2,No,Store Pickup,No,No,43,PayPal,Monthly
3086,24,Female,Sweater,Clothing,Nevada,L,Gray,50,Winter,2.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months
3087,47,Female,Handbag,Accessories,Utah,M,Lavender,73,Summer,3.5,No,Next Day Air,No,No,26,Venmo,Every 3 Months
3088,62,Female,Shirt,Clothing,North Carolina,M,Charcoal,84,Spring,3.1,No,Free Shipping,No,No,29,Bank Transfer,Monthly
3089,34,Female,Dress,Clothing,Arkansas,M,Teal,64,Spring,3.3,No,Store Pickup,No,No,35,Bank Transfer,Quarterly
3090,50,Female,Sandals,Footwear,North Carolina,L,Blue,21,Fall,4.6,No,Free Shipping,No,No,23,Cash,Bi-Weekly
3091,29,Female,Shirt,Clothing,Texas,M,Peach,36,Summer,4.9,No,Store Pickup,No,No,15,Bank Transfer,Quarterly
3092,68,Female,Dress,Clothing,Nevada,L,Orange,81,Winter,3.4,No,2-Day Shipping,No,No,46,Credit Card,Annually
3093,52,Female,Sunglasses,Accessories,Utah,L,Silver,54,Fall,3.5,No,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly
3094,29,Female,Socks,Clothing,Pennsylvania,L,Red,63,Summer,4.8,No,Store Pickup,No,No,17,Cash,Every 3 Months
3095,22,Female,Sandals,Footwear,Georgia,M,Gray,59,Summer,2.7,No,Store Pickup,No,No,9,Cash,Weekly
3096,62,Female,Hat,Accessories,Minnesota,S,Beige,53,Fall,3.4,No,Standard,No,No,13,Venmo,Fortnightly
3097,69,Female,Shirt,Clothing,Kansas,L,White,63,Winter,3.5,No,Next Day Air,No,No,20,Bank Transfer,Monthly
3098,48,Female,Shoes,Footwear,Delaware,M,Silver,33,Fall,3.7,No,Free Shipping,No,No,39,Bank Transfer,Quarterly
3099,66,Female,Pants,Clothing,New Mexico,L,Cyan,64,Summer,3.3,No,Next Day Air,No,No,50,Bank Transfer,Quarterly
3100,42,Female,Shirt,Clothing,Michigan,S,Maroon,98,Fall,2.9,No,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly
3101,50,Female,Hat,Accessories,Vermont,L,Purple,85,Winter,3.9,No,Express,No,No,3,Bank Transfer,Weekly
3102,32,Female,Jewelry,Accessories,Idaho,S,Brown,82,Summer,2.7,No,Express,No,No,9,PayPal,Fortnightly
3103,51,Female,Jacket,Outerwear,South Dakota,M,Green,85,Summer,4.3,No,Standard,No,No,29,Cash,Bi-Weekly
3104,27,Female,Shirt,Clothing,Illinois,S,Peach,37,Winter,3,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly
3105,43,Female,Pants,Clothing,Georgia,S,Turquoise,56,Summer,5,No,2-Day Shipping,No,No,41,Debit Card,Fortnightly
3106,48,Female,Skirt,Clothing,Oregon,M,Olive,33,Fall,2.7,No,Express,No,No,17,Debit Card,Monthly
3107,62,Female,Sandals,Footwear,Alabama,M,Yellow,57,Winter,4.7,No,Next Day Air,No,No,20,PayPal,Annually
3108,65,Female,Blouse,Clothing,Hawaii,L,Gray,31,Winter,4.6,No,Standard,No,No,18,Credit Card,Bi-Weekly
3109,50,Female,Socks,Clothing,Oregon,M,Purple,69,Fall,3.2,No,2-Day Shipping,No,No,7,PayPal,Monthly
3110,60,Female,Jacket,Outerwear,Illinois,M,Gray,92,Winter,4.3,No,Free Shipping,No,No,47,Bank Transfer,Fortnightly
3111,19,Female,Handbag,Accessories,Texas,L,Lavender,46,Fall,4.6,No,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly
3112,21,Female,Belt,Accessories,Kansas,XL,Indigo,81,Spring,4.9,No,Free Shipping,No,No,25,Debit Card,Quarterly
3113,19,Female,Blouse,Clothing,Texas,S,Green,97,Fall,3.8,No,Express,No,No,26,Venmo,Annually
3114,46,Female,Shirt,Clothing,Nebraska,L,Green,93,Summer,2.6,No,Express,No,No,2,Debit Card,Weekly
3115,21,Female,Handbag,Accessories,Arkansas,M,Olive,56,Spring,4.7,No,Store Pickup,No,No,45,Venmo,Bi-Weekly
3116,26,Female,Scarf,Accessories,South Dakota,M,Charcoal,53,Fall,4.1,No,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly
3117,50,Female,Coat,Outerwear,Montana,L,Gray,66,Spring,3.7,No,Store Pickup,No,No,1,Venmo,Weekly
3118,43,Female,Hoodie,Clothing,Florida,M,Olive,50,Fall,3,No,Free Shipping,No,No,4,PayPal,Bi-Weekly
3119,61,Female,Shorts,Clothing,Virginia,L,Blue,97,Summer,4.7,No,Standard,No,No,31,Debit Card,Quarterly
3120,63,Female,Sandals,Footwear,Louisiana,XL,Silver,79,Winter,4.7,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3121,46,Female,Shirt,Clothing,Louisiana,M,Magenta,76,Fall,4,No,Store Pickup,No,No,32,Debit Card,Fortnightly
3122,63,Female,Hoodie,Clothing,Louisiana,L,Black,38,Fall,2.6,No,Standard,No,No,16,Venmo,Weekly
3123,23,Female,Socks,Clothing,Georgia,M,Pink,45,Fall,3,No,Express,No,No,34,Credit Card,Fortnightly
3124,57,Female,Handbag,Accessories,Iowa,XL,Red,77,Fall,3.3,No,Next Day Air,No,No,40,Venmo,Bi-Weekly
3125,57,Female,Jewelry,Accessories,California,M,Peach,51,Summer,3.4,No,Standard,No,No,4,Cash,Every 3 Months
3126,33,Female,Coat,Outerwear,Oregon,L,Lavender,26,Spring,4,No,Standard,No,No,3,Cash,Quarterly
3127,57,Female,Sunglasses,Accessories,Maine,L,Lavender,76,Winter,2.6,No,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly
3128,55,Female,Gloves,Accessories,Louisiana,M,Beige,94,Winter,3.4,No,Free Shipping,No,No,43,Credit Card,Every 3 Months
3129,65,Female,Jacket,Outerwear,Arkansas,S,Indigo,32,Fall,4.4,No,Standard,No,No,20,Cash,Annually
3130,60,Female,Sandals,Footwear,Maryland,S,Cyan,20,Summer,4.7,No,Express,No,No,40,Venmo,Every 3 Months
3131,52,Female,Pants,Clothing,Vermont,M,Yellow,20,Summer,4.5,No,Store Pickup,No,No,34,Venmo,Every 3 Months
3132,34,Female,Jacket,Outerwear,North Dakota,M,Peach,59,Fall,2.9,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3133,33,Female,Sweater,Clothing,Michigan,M,Yellow,97,Summer,4.2,No,Express,No,No,26,Cash,Quarterly
3134,58,Female,T-shirt,Clothing,Arkansas,M,Orange,68,Spring,4.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3135,35,Female,Boots,Footwear,Kentucky,L,Gray,66,Spring,4.4,No,Store Pickup,No,No,47,Bank Transfer,Weekly
3136,68,Female,Shoes,Footwear,Indiana,L,Yellow,85,Spring,4.7,No,Free Shipping,No,No,48,Venmo,Fortnightly
3137,58,Female,Skirt,Clothing,Minnesota,M,Gray,32,Fall,3.1,No,Next Day Air,No,No,29,Cash,Bi-Weekly
3138,34,Female,Coat,Outerwear,Louisiana,M,Turquoise,44,Spring,2.7,No,2-Day Shipping,No,No,14,Bank Transfer,Monthly
3139,47,Female,Blouse,Clothing,Kentucky,L,Gray,95,Fall,4.6,No,Next Day Air,No,No,40,Cash,Every 3 Months
3140,35,Female,Sunglasses,Accessories,Georgia,M,Olive,85,Winter,4.4,No,Next Day Air,No,No,4,Venmo,Weekly
3141,34,Female,Gloves,Accessories,Alaska,XL,Peach,44,Summer,4.6,No,Free Shipping,No,No,37,Bank Transfer,Weekly
3142,36,Female,Sunglasses,Accessories,Mississippi,S,Peach,30,Winter,4.9,No,Express,No,No,47,Credit Card,Bi-Weekly
3143,23,Female,Sneakers,Footwear,Kansas,L,Magenta,21,Winter,4,No,2-Day Shipping,No,No,1,Venmo,Quarterly
3144,68,Female,Hoodie,Clothing,Arizona,M,Purple,22,Summer,2.9,No,Store Pickup,No,No,26,Cash,Quarterly
3145,23,Female,Boots,Footwear,Maine,L,Beige,70,Spring,2.6,No,Free Shipping,No,No,12,Debit Card,Quarterly
3146,57,Female,Handbag,Accessories,Texas,XL,Purple,29,Spring,4.6,No,Standard,No,No,16,PayPal,Fortnightly
3147,21,Female,Shirt,Clothing,Virginia,S,Yellow,83,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Annually
3148,45,Female,Sweater,Clothing,North Dakota,M,Pink,99,Winter,4.3,No,Express,No,No,21,Credit Card,Weekly
3149,37,Female,Shorts,Clothing,West Virginia,L,Purple,35,Fall,4.3,No,Free Shipping,No,No,15,Venmo,Weekly
3150,18,Female,Belt,Accessories,North Carolina,M,Lavender,40,Winter,4.6,No,Free Shipping,No,No,9,Venmo,Annually
3151,55,Female,Blouse,Clothing,Georgia,M,Peach,25,Spring,2.6,No,Express,No,No,7,Bank Transfer,Bi-Weekly
3152,52,Female,T-shirt,Clothing,New Mexico,L,Orange,64,Fall,3.1,No,2-Day Shipping,No,No,47,Bank Transfer,Quarterly
3153,49,Female,Belt,Accessories,North Carolina,M,Red,90,Fall,3.1,No,Store Pickup,No,No,17,PayPal,Monthly
3154,56,Female,Socks,Clothing,Alabama,L,Red,88,Fall,3.1,No,Next Day Air,No,No,46,Venmo,Fortnightly
3155,27,Female,Belt,Accessories,Connecticut,M,Gold,55,Winter,4.4,No,Standard,No,No,32,Cash,Quarterly
3156,22,Female,Handbag,Accessories,Montana,M,Brown,90,Fall,4.3,No,Free Shipping,No,No,34,Cash,Annually
3157,18,Female,Shirt,Clothing,Montana,M,Black,50,Winter,3.1,No,2-Day Shipping,No,No,18,Cash,Monthly
3158,21,Female,Belt,Accessories,Maine,L,Red,34,Fall,3.1,No,Store Pickup,No,No,5,Debit Card,Fortnightly
3159,30,Female,Jewelry,Accessories,Mississippi,M,Gray,77,Winter,4.9,No,2-Day Shipping,No,No,44,Credit Card,Monthly
3160,62,Female,Hat,Accessories,Louisiana,L,Pink,89,Winter,2.9,No,Store Pickup,No,No,4,Bank Transfer,Quarterly
3161,28,Female,Backpack,Accessories,Nebraska,XL,Turquoise,87,Fall,3.8,No,Next Day Air,No,No,37,Cash,Fortnightly
3162,66,Female,Dress,Clothing,Massachusetts,S,Charcoal,77,Winter,4.2,No,2-Day Shipping,No,No,43,Cash,Monthly
3163,66,Female,Shoes,Footwear,Wisconsin,L,Blue,85,Winter,3.9,No,Standard,No,No,28,Bank Transfer,Quarterly
3164,49,Female,Pants,Clothing,Nebraska,XL,Turquoise,66,Summer,2.8,No,Express,No,No,36,Cash,Monthly
3165,40,Female,Dress,Clothing,Arizona,L,Silver,32,Winter,2.6,No,Standard,No,No,16,Credit Card,Annually
3166,49,Female,Jacket,Outerwear,Hawaii,M,Lavender,92,Spring,3,No,Store Pickup,No,No,38,Bank Transfer,Every 3 Months
3167,19,Female,Shirt,Clothing,Georgia,M,Gold,80,Winter,2.7,No,Next Day Air,No,No,37,Bank Transfer,Fortnightly
3168,24,Female,Dress,Clothing,Oregon,M,Blue,78,Fall,2.8,No,2-Day Shipping,No,No,9,Cash,Bi-Weekly
3169,31,Female,Jeans,Clothing,Montana,M,Orange,24,Spring,2.9,No,2-Day Shipping,No,No,14,PayPal,Fortnightly
3170,35,Female,T-shirt,Clothing,Georgia,M,White,59,Fall,3.8,No,Free Shipping,No,No,3,Venmo,Weekly
3171,65,Female,Sunglasses,Accessories,Rhode Island,XL,Charcoal,41,Spring,4.4,No,Express,No,No,10,Credit Card,Fortnightly
3172,68,Female,Jewelry,Accessories,Tennessee,M,Maroon,26,Spring,3.1,No,Express,No,No,26,Bank Transfer,Bi-Weekly
3173,57,Female,Socks,Clothing,Missouri,M,Olive,52,Fall,3.7,No,Standard,No,No,30,Debit Card,Bi-Weekly
3174,69,Female,Skirt,Clothing,Washington,L,Teal,46,Summer,4.9,No,Next Day Air,No,No,32,PayPal,Fortnightly
3175,45,Female,Pants,Clothing,Oklahoma,L,Orange,52,Winter,3.8,No,Store Pickup,No,No,35,PayPal,Monthly
3176,35,Female,Socks,Clothing,Connecticut,M,Maroon,42,Fall,3.4,No,Store Pickup,No,No,26,Debit Card,Every 3 Months
3177,36,Female,Sandals,Footwear,Arkansas,XL,Turquoise,37,Spring,4.6,No,2-Day Shipping,No,No,39,Credit Card,Monthly
3178,55,Female,Belt,Accessories,Missouri,L,Beige,52,Fall,3.2,No,Standard,No,No,31,Credit Card,Monthly
3179,66,Female,Sandals,Footwear,Washington,L,Beige,34,Spring,2.7,No,Free Shipping,No,No,28,Credit Card,Annually
3180,57,Female,Shorts,Clothing,Idaho,M,Olive,88,Spring,4.3,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly
3181,18,Female,Handbag,Accessories,Montana,L,Turquoise,88,Fall,3.8,No,Standard,No,No,46,PayPal,Weekly
3182,31,Female,Jacket,Outerwear,Montana,M,Charcoal,51,Summer,4.4,No,Free Shipping,No,No,27,PayPal,Every 3 Months
3183,50,Female,Sunglasses,Accessories,Georgia,L,Green,97,Fall,3.6,No,Free Shipping,No,No,4,Credit Card,Annually
3184,50,Female,Sneakers,Footwear,Mississippi,M,Green,56,Winter,3.5,No,Standard,No,No,14,Cash,Every 3 Months
3185,61,Female,Sweater,Clothing,Hawaii,L,Green,53,Spring,4.2,No,2-Day Shipping,No,No,30,Venmo,Quarterly
3186,52,Female,Skirt,Clothing,Ohio,L,Gold,71,Fall,4.7,No,Express,No,No,6,PayPal,Annually
3187,38,Female,Jewelry,Accessories,Virginia,S,Cyan,93,Winter,4.8,No,Store Pickup,No,No,43,Venmo,Annually
3188,67,Female,Blouse,Clothing,Texas,L,Indigo,72,Winter,3.2,No,Free Shipping,No,No,28,Debit Card,Weekly
3189,42,Female,Blouse,Clothing,Vermont,M,Lavender,59,Winter,3.5,No,Standard,No,No,39,Bank Transfer,Monthly
3190,25,Female,Boots,Footwear,Kansas,M,Beige,87,Summer,4.2,No,Store Pickup,No,No,30,PayPal,Bi-Weekly
3191,41,Female,Jeans,Clothing,California,S,Purple,78,Fall,3.4,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3192,62,Female,Hoodie,Clothing,Mississippi,XL,Maroon,68,Winter,4.7,No,Store Pickup,No,No,42,Credit Card,Every 3 Months
3193,19,Female,Sweater,Clothing,Iowa,S,Maroon,76,Fall,3,No,Free Shipping,No,No,20,Cash,Fortnightly
3194,63,Female,Gloves,Accessories,Virginia,L,Teal,99,Winter,4,No,Express,No,No,35,Credit Card,Fortnightly
3195,43,Female,Sneakers,Footwear,Maryland,L,Gold,52,Summer,4.6,No,Standard,No,No,10,Credit Card,Bi-Weekly
3196,68,Female,Sunglasses,Accessories,Missouri,S,Red,58,Spring,4.9,No,Next Day Air,No,No,36,Credit Card,Quarterly
3197,24,Female,Belt,Accessories,Wisconsin,L,Maroon,59,Winter,2.8,No,Express,No,No,21,Debit Card,Fortnightly
3198,27,Female,Sweater,Clothing,Maine,M,Teal,71,Spring,3.2,No,Free Shipping,No,No,29,Credit Card,Every 3 Months
3199,61,Female,Gloves,Accessories,Pennsylvania,L,Peach,94,Winter,2.8,No,Free Shipping,No,No,39,Debit Card,Weekly
3200,59,Female,Handbag,Accessories,Maine,XL,Pink,40,Winter,4.2,No,Express,No,No,16,PayPal,Monthly
3201,67,Female,Socks,Clothing,Missouri,L,Black,24,Spring,4.8,No,Free Shipping,No,No,32,Credit Card,Monthly
3202,46,Female,Pants,Clothing,Vermont,S,Indigo,38,Fall,2.8,No,2-Day Shipping,No,No,34,Cash,Monthly
3203,65,Female,Scarf,Accessories,Wisconsin,L,Green,37,Fall,4.5,No,Standard,No,No,38,Venmo,Annually
3204,63,Female,Coat,Outerwear,New Jersey,L,Teal,29,Spring,4.1,No,Express,No,No,14,Venmo,Annually
3205,57,Female,Jacket,Outerwear,New Mexico,XL,Lavender,92,Fall,4.3,No,Free Shipping,No,No,23,Debit Card,Bi-Weekly
3206,40,Female,Hoodie,Clothing,Colorado,XL,Magenta,24,Fall,4.4,No,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months
3207,36,Female,Boots,Footwear,California,M,Brown,52,Winter,3,No,Free Shipping,No,No,49,PayPal,Monthly
3208,67,Female,Socks,Clothing,Arizona,XL,Beige,29,Summer,2.7,No,Next Day Air,No,No,14,PayPal,Annually
3209,61,Female,Jewelry,Accessories,Indiana,L,Indigo,30,Winter,3.3,No,2-Day Shipping,No,No,42,PayPal,Weekly
3210,64,Female,Shoes,Footwear,Arkansas,L,Peach,31,Fall,4.3,No,Standard,No,No,39,Debit Card,Annually
3211,30,Female,Socks,Clothing,Nevada,M,Magenta,67,Summer,2.9,No,Express,No,No,43,Venmo,Bi-Weekly
3212,53,Female,Pants,Clothing,Rhode Island,L,Turquoise,65,Winter,4.9,No,Standard,No,No,12,Cash,Monthly
3213,27,Female,Sneakers,Footwear,Wyoming,M,Indigo,22,Winter,3.6,No,2-Day Shipping,No,No,21,Debit Card,Weekly
3214,27,Female,Sunglasses,Accessories,Texas,M,Brown,56,Winter,3.3,No,Standard,No,No,33,Credit Card,Monthly
3215,53,Female,Skirt,Clothing,Washington,M,Yellow,78,Spring,3.1,No,Free Shipping,No,No,6,Debit Card,Annually
3216,34,Female,Coat,Outerwear,Rhode Island,M,Magenta,90,Summer,2.7,No,Free Shipping,No,No,10,PayPal,Every 3 Months
3217,39,Female,Hoodie,Clothing,Illinois,S,Olive,85,Winter,3.4,No,Next Day Air,No,No,18,Cash,Weekly
3218,44,Female,Sunglasses,Accessories,Oregon,M,Silver,58,Fall,3.4,No,Express,No,No,46,Venmo,Weekly
3219,37,Female,Skirt,Clothing,Florida,M,Teal,34,Fall,3.9,No,Express,No,No,49,PayPal,Monthly
3220,57,Female,Coat,Outerwear,Kansas,L,White,40,Summer,3.5,No,2-Day Shipping,No,No,39,Credit Card,Weekly
3221,38,Female,Handbag,Accessories,North Dakota,M,Blue,29,Fall,4.1,No,Free Shipping,No,No,16,Cash,Monthly
3222,21,Female,T-shirt,Clothing,New Hampshire,M,Yellow,76,Winter,3.2,No,Standard,No,No,28,Cash,Annually
3223,45,Female,Sunglasses,Accessories,Texas,S,Maroon,84,Fall,4.6,No,Store Pickup,No,No,22,PayPal,Quarterly
3224,68,Female,Shirt,Clothing,Montana,S,Gray,65,Spring,3.9,No,Standard,No,No,36,Venmo,Bi-Weekly
3225,37,Female,Hoodie,Clothing,Delaware,L,Indigo,80,Winter,2.7,No,Free Shipping,No,No,18,PayPal,Monthly
3226,53,Female,Blouse,Clothing,New Hampshire,M,Pink,98,Fall,3,No,Store Pickup,No,No,31,Credit Card,Weekly
3227,57,Female,Sneakers,Footwear,Minnesota,XL,Beige,71,Spring,3.3,No,Next Day Air,No,No,38,Bank Transfer,Fortnightly
3228,28,Female,Scarf,Accessories,Alaska,XL,White,69,Fall,2.7,No,Free Shipping,No,No,42,Debit Card,Quarterly
3229,37,Female,Jewelry,Accessories,Connecticut,M,Yellow,95,Spring,4.6,No,2-Day Shipping,No,No,27,PayPal,Annually
3230,54,Female,Pants,Clothing,Connecticut,M,Teal,67,Fall,2.7,No,Express,No,No,24,Cash,Monthly
3231,49,Female,Sneakers,Footwear,Kansas,M,Olive,49,Summer,2.5,No,Next Day Air,No,No,38,Debit Card,Annually
3232,62,Female,Shoes,Footwear,Nevada,M,Maroon,97,Winter,4.4,No,Free Shipping,No,No,9,Credit Card,Annually
3233,45,Female,T-shirt,Clothing,Massachusetts,M,White,34,Spring,4,No,Next Day Air,No,No,19,Bank Transfer,Monthly
3234,45,Female,Belt,Accessories,Indiana,M,Lavender,74,Fall,3.8,No,Express,No,No,11,Debit Card,Bi-Weekly
3235,49,Female,Jewelry,Accessories,Washington,M,Black,96,Winter,2.5,No,2-Day Shipping,No,No,16,Debit Card,Quarterly
3236,27,Female,Belt,Accessories,Kansas,M,Green,68,Summer,4,No,Free Shipping,No,No,18,Venmo,Monthly
